Resource,User,Count,Count_Pct,Avg,Min,P5,P25,P50,P75,P95,P99,Max,Stdev,Sum,Sum_Pct
Audit_Data.MapServer,haile006,4578.0,0.13386,0.07981441169977188,0.0004900000058114529,0.0008800000068731606,0.0011899999808520079,0.0023399998899549246,0.004370000213384628,0.19867999851703644,2.776439905166626,6.594880104064941,0.4684707922583541,365.3903503417969,0.0043299999088048935
Coll_Geo_2020/2020_Coll_Geo_Viewer_wBCU.MapServer,anonymous,2539.0,0.07424,7.882180690765381,0.0016599999507889152,0.01638999953866005,0.06649000197649002,0.2953900098800659,0.7053800225257874,2.062540054321289,309.0355224609375,501.2733154296875,47.90568334692949,20012.85546875,0.23740999400615692
PES_BCU/PES_BCU_Search.MapServer,anonymous,2389.0,0.06986,8.601419448852539,0.010350000113248825,0.10763999819755554,0.5062699913978577,1.3296200037002563,16.696870803833008,25.678390502929688,32.54827117919922,50.8785400390625,9.580165668963335,20548.791015625,0.24376000463962555
VTD/VotingDistrictsViewer.MapServer,anonymous,2093.0,0.0612,0.7233763933181763,0.04162999987602234,0.055390000343322754,0.05852999910712242,0.8738099932670593,1.148419976234436,1.513759970664978,1.8577699661254883,4.595739841461182,0.6113960356498928,1514.02685546875,0.017960000783205032
LUCA/BASEMAP_2016.MapServer,anonymous,1261.0,0.03687,0.18559889495372772,0.0006799999973736703,0.11502999812364578,0.13684000074863434,0.1619500070810318,0.22729000449180603,0.2761000096797943,0.46320998668670654,2.4237101078033447,0.11657358941733355,234.0402069091797,0.0027799999807029963
Audit_Data.MapServer,shaw0358,427.0,0.01249,0.29487040638923645,0.0008200000156648457,0.0010600000387057662,0.0019199999514967203,0.0028099999763071537,0.015150000341236591,2.5829100608825684,5.653240203857422,10.065569877624512,1.0467689292045328,125.90966033935547,0.0014900000533089042
Coll_Geo_2020/BCU_73_pt.MapServer,anonymous,401.0,0.01173,42.76221466064453,0.0017000000225380063,0.0038799999747425318,0.015549999661743641,48.24945068359375,75.46382904052734,96.1091079711914,112.89862060546875,128.7580108642578,36.68540750226201,17147.6484375,0.2034199982881546
Coll_Geo_2020/2020_Coll_Geo_Viewer_wBCU.MapServer,li000341,171.0,0.005,0.5022458434104919,0.015039999969303608,0.27226001024246216,0.33208999037742615,0.39142000675201416,0.5336199998855591,0.8802000284194946,2.9735500812530518,3.920789957046509,0.44210168158138907,85.88404083251953,0.001019999966956675
Audit_Data.MapServer,wrigh458,131.0,0.00383,0.11136756092309952,0.0008200000156648457,0.0008500000112690032,0.0018500000005587935,0.003909999970346689,0.0406700000166893,0.2616899907588959,2.462160110473633,4.886889934539795,0.5177863164649033,14.589150428771973,0.00016999999934341758
2020_Mail_Contact_Strategy.MapServer,anonymous,100.0,0.00292,0.45061609148979187,0.008820000104606152,0.024769999086856842,0.2137800008058548,0.32857999205589294,0.44767001271247864,1.6585700511932373,2.2118101119995117,3.8928799629211426,0.5542913110944733,45.06161117553711,0.0005300000193528831
VTD/VotingDistrictsViewer.MapServer,li000341,86.0,0.00251,0.817428469657898,0.02637000009417534,0.05266999825835228,0.606660008430481,0.9799000024795532,1.1166800260543823,1.3776799440383911,2.0257298946380615,2.0257298946380615,0.4703584693184595,70.2988510131836,0.0008299999753944576
BCU_ora.MapServer,li000341,79.0,0.00231,0.1832437962293625,0.00039999998989515007,0.0005099999834783375,0.04853000119328499,0.1292400062084198,0.2625199854373932,0.5243099927902222,0.557449996471405,0.557449996471405,0.14952652529836766,14.4762601852417,0.00016999999934341758
Coll_Geo_2020/2020_Coll_Geo_Viewer.MapServer,anonymous,66.0,0.00193,0.7214598655700684,0.07524999976158142,0.19886000454425812,0.2612699866294861,0.6952800154685974,0.9560999870300293,1.6577800512313843,2.154010057449341,2.154010057449341,0.4652169920429025,47.61635208129883,0.0005600000149570405
bas20gdb_BCU_73_pt_min.MapServer,li000341,57.0,0.00167,7.922608375549316,0.0035500000230968,0.008609999902546406,0.008940000087022781,0.02126999944448471,0.2983100116252899,49.009220123291016,106.33045196533203,106.33045196533203,21.18199154929337,451.58868408203125,0.00535999983549118
LUCA/BASEMAP_2016.MapServer,li000341,53.0,0.00155,0.12417151033878326,0.07416000217199326,0.07503999769687653,0.10068000108003616,0.10290999710559845,0.14328999817371368,0.19399000704288483,0.22844000160694122,0.22844000160694122,0.039540058098423925,6.581089973449707,7.999999797903001e-05
Coll_Geo_2020/BCU_73_pt.MapServer,li000341,51.0,0.00149,1.3733248710632324,0.0020200000144541264,0.0023399998899549246,0.007849999703466892,0.015309999696910381,0.015969999134540558,0.11889000236988068,69.05316925048828,69.05316925048828,9.571420047853714,70.03956604003906,0.0008299999753944576
Coll_Geo_2020/BCU_73.MapServer,anonymous,45.0,0.00132,24.930309295654297,0.005679999943822622,0.09299000352621078,0.19216999411582947,1.0096299648284912,61.623008728027344,99.26930236816406,123.7396469116211,123.7396469116211,39.18459547789887,1121.8638916015625,0.01331000030040741
IntProdPortal/2020_IFAC_Universe.MapServer,anonymous,43.0,0.00126,11.704878807067871,0.0522099994122982,0.06725999712944031,0.1763399988412857,0.3859899938106537,1.9987399578094482,28.08761978149414,181.075927734375,181.075927734375,37.071331396384885,503.3097839355469,0.005969999823719263
AdCan/AdCan_County_Rec.MapServer,anonymous,40.0,0.00117,0.6697522401809692,0.05688999965786934,0.07074999809265137,0.20255999267101288,0.5529900193214417,1.0165200233459473,1.635159969329834,2.1175599098205566,2.1175599098205566,0.5095188193927982,26.790090560913086,0.00031999999191612005
AdCan/AdCan_County_Proc.MapServer,anonymous,38.0,0.00111,0.6567368507385254,0.023269999772310257,0.047370001673698425,0.1012599989771843,0.6308799982070923,1.1208000183105469,1.6571799516677856,1.8055599927902222,1.8055599927902222,0.5267823926193133,24.95599937438965,0.0003000000142492354
PES_BCU/PES_BCU_Search.MapServer,li000341,35.0,0.00102,0.4790554344654083,0.2323099970817566,0.23251000046730042,0.2609899938106537,0.39243000745773315,0.6366199851036072,0.9130499958992004,1.2777999639511108,1.2777999639511108,0.2521391942100874,16.766939163208008,0.00019999999494757503
test/Test_ArcGISPro_Ref.MapServer,0123456789abcdef::haile006,34.0,0.00099,0.02842029370367527,0.00041000000783242285,0.00041000000783242285,0.0004299999854993075,0.0004600000102072954,0.001290000043809414,0.24435000121593475,0.2475699931383133,0.2475699931383133,0.07559960560202808,0.9662899971008301,9.999999747378752e-06
AdCan/AdCan_County_Rec.MapServer,li000341,29.0,0.00085,0.7645130753517151,0.06724999845027924,0.06866999715566635,0.18592999875545502,0.6009899973869324,1.1876699924468994,1.7290600538253784,1.9647300243377686,1.9647300243377686,0.6024919614723886,22.170879364013672,0.00026000000070780516
Audit_Data.MapServer,smit0159,29.0,0.00085,0.48202553391456604,0.0008699999889358878,0.0010900000343099236,0.002050000010058284,0.007280000019818544,0.15188999474048615,3.1726200580596924,5.929190158843994,5.929190158843994,1.283502161101363,13.978739738464355,0.00016999999934341758
IntProdPortal/2020_IFAC_Universe2.MapServer,li000341,27.0,0.00079,13.202096939086914,0.005869999993592501,0.006399999838322401,1.2374000549316406,2.2305901050567627,19.899669647216797,77.44159698486328,87.46105194091797,87.46105194091797,21.63132355332787,356.4566345214844,0.004230000078678131
AdCan/AdCan_BCU.MapServer,li000341,26.0,0.00076,4.411584377288818,0.2636600136756897,0.26548001170158386,0.40817001461982727,4.397359848022461,8.036479949951172,8.7524995803833,13.440710067749023,13.440710067749023,3.9133583125853604,114.70120239257812,0.0013599999947473407
Coll_Geo_2020/2020_Coll_Geo_Viewer_wBCU.MapServer,0123456789abcdef::morit003,26.0,0.00076,0.0006361538544297218,0.0003600000054575503,0.0003800000122282654,0.0004299999854993075,0.00046999999904073775,0.0005300000193528831,0.0019600000232458115,0.00215000007301569,0.00215000007301569,0.00047275036755290963,0.016540000215172768,0.0
test/test_arcmap_ref.MapServer,0123456789abcdef::haile006,24.0,0.0007,0.02225250005722046,0.00033999999868683517,0.0003499999875202775,0.00039000000106170774,0.0004400000034365803,0.0041600000113248825,0.12738999724388123,0.13732999563217163,0.13732999563217163,0.046232114107789685,0.534060001373291,9.999999747378752e-06
IntProdPortal/2020_TEA.MapServer,spahl001,23.0,0.00067,2.0105299949645996,0.09627000242471695,0.15211999416351318,0.4669699966907501,0.8757100105285645,1.4911999702453613,7.979290008544922,8.685700416564941,8.685700416564941,2.5981518669300745,46.242191314697266,0.0005499999970197678
AdCan/AdCan_County_Proc.MapServer,li000341,22.0,0.00064,0.8427841067314148,0.06440000236034393,0.0678199976682663,0.4497399926185608,0.8375800251960754,1.191140055656433,1.6737099885940552,1.8703700304031372,1.8703700304031372,0.5790306769457711,18.541250228881836,0.00022000000171829015
AdCan/AdCan_State_Rec.MapServer,anonymous,21.0,0.00061,0.3659214377403259,0.04092000052332878,0.04202000051736832,0.10221000015735626,0.22809000313282013,0.43432000279426575,0.9771400094032288,1.7232400178909302,1.7232400178909302,0.3953474998780817,7.68435001373291,9.000000136438757e-05
Coll_Geo_2020/BCU_73_query.MapServer,anonymous,21.0,0.00061,40.263614654541016,0.00203000009059906,0.0020600000862032175,0.07263000309467316,0.11416999995708466,90.20105743408203,125.54158020019531,133.22445678710938,133.22445678710938,52.35690019411442,845.535888671875,0.010029999539256096
AdCan/AdCan_State_Rec.MapServer,li000341,20.0,0.00058,0.348706990480423,0.039969999343156815,0.039969999343156815,0.2555299997329712,0.38464000821113586,0.4379200041294098,0.49195998907089233,0.5885199904441833,0.5885199904441833,0.1477887244629176,6.974140167236328,7.999999797903001e-05
AdCan/AdCan_State_Proc.MapServer,li000341,18.0,0.00053,0.3293277621269226,0.042080000042915344,0.042080000042915344,0.2301499992609024,0.3822000026702881,0.42723000049591064,0.6284800171852112,0.6284800171852112,0.6284800171852112,0.15557967367439976,5.9278998374938965,7.000000186963007e-05
AdCan/AdCan_BCU.MapServer,anonymous,17.0,0.0005,2.317167043685913,0.15036000311374664,0.15036000311374664,0.582539975643158,0.9315900206565857,1.4252699613571167,10.255220413208008,10.255220413208008,10.255220413208008,3.0903515796504677,39.391841888427734,0.00046999999904073775
IntProdPortal/2020_TEA.MapServer,anonymous,16.0,0.00047,4.749331951141357,0.08329000324010849,0.08329000324010849,0.11883000284433365,0.9343900084495544,9.872469902038574,18.435840606689453,18.435840606689453,18.435840606689453,5.781366599657702,75.98931121826172,0.0008999999845400453
test/Test_ArcGISPro_Ref.MapServer,haile006,16.0,0.00047,0.12795312702655792,0.001509999972768128,0.001509999972768128,0.00406000018119812,0.01358999963849783,0.2394299954175949,0.3804900050163269,0.3804900050163269,0.3804900050163269,0.1264884464114062,2.0472500324249268,1.9999999494757503e-05
AdCan/AdCan_State_Proc.MapServer,anonymous,16.0,0.00047,0.36371123790740967,0.04173000156879425,0.04173000156879425,0.10284999758005142,0.20545999705791473,0.47725000977516174,0.9836000204086304,0.9836000204086304,0.9836000204086304,0.3215053826776652,5.819379806518555,7.000000186963007e-05
LUCA/BASEMAP_2016.MapServer,0123456789abcdef::li000341,15.0,0.00044,0.000391999987186864,0.00031999999191612005,0.00031999999191612005,0.0003499999875202775,0.00039999998989515007,0.0004299999854993075,0.000539999979082495,0.000539999979082495,0.000539999979082495,5.694441358868086e-05,0.005880000069737434,0.0
VTD/VotingDistrictsViewer.MapServer,spahl001,14.0,0.00041,0.9707914590835571,0.6999300122261047,0.6999300122261047,0.8855999708175659,0.9684500098228455,1.062940001487732,1.177940011024475,1.177940011024475,1.177940011024475,0.14081211357756349,13.591079711914062,0.00015999999595806003
LUCA/BASEMAP_2016.MapServer,spahl001,14.0,0.00041,0.12878070771694183,0.12156999856233597,0.12156999856233597,0.12236999720335007,0.12349999696016312,0.12451999634504318,0.19731999933719635,0.19731999933719635,0.19731999933719635,0.019049763928000844,1.8029299974441528,1.9999999494757503e-05
test/test_arcmap_ref.MapServer,haile006,14.0,0.00041,0.06936285644769669,0.00610999995842576,0.00610999995842576,0.015990000218153,0.01672999933362007,0.05993000045418739,0.544160008430481,0.544160008430481,0.544160008430481,0.13612580351125364,0.9710800051689148,9.999999747378752e-06
2020_Mail_Contact_Strategy.MapServer,degen300,13.0,0.00038,0.19234077632427216,0.00865000020712614,0.00865000020712614,0.019990000873804092,0.1685200035572052,0.31227999925613403,0.7509599924087524,0.7509599924087524,0.7509599924087524,0.19791060706270444,2.500430107116699,2.9999999242136255e-05
VTD/VotingDistrictsViewer_156fs.MapServer,li000341,12.0,0.00035,2.274115800857544,0.7138800024986267,0.7138800024986267,1.0195800065994263,1.1405199766159058,3.8006200790405273,4.8354997634887695,4.8354997634887695,4.8354997634887695,1.520402306801323,27.28938865661621,0.00031999999191612005
Coll_Geo_2020/2020_Coll_Geo_Viewer.MapServer,li000341,10.0,0.00029,0.9092620015144348,0.2054399996995926,0.2054399996995926,0.7455400228500366,0.8065800070762634,1.1467599868774414,1.8246300220489502,1.8246300220489502,1.8246300220489502,0.46072280958897605,9.092619895935059,0.00011000000085914508
IntProdPortal/2020_IFAC_Universe2.MapServer,anonymous,8.0,0.00023,0.07825374603271484,0.011130000464618206,0.011130000464618206,0.01128000020980835,0.11665000021457672,0.11773999780416489,0.12088999897241592,0.12088999897241592,0.12088999897241592,0.05182621270239642,0.6260299682617188,9.999999747378752e-06
MyMapService.MapServer,anonymous,8.0,0.00023,0.39067748188972473,0.007790000177919865,0.007790000177919865,0.009449999779462814,0.10954000055789948,0.8375599980354309,1.0151699781417847,1.0151699781417847,1.0151699781417847,0.4201389983342512,3.125419855117798,3.9999998989515007e-05
MyMapService.MapServer,0123456789abcdef::li000341,8.0,0.00023,0.022946249693632126,0.00039999998989515007,0.00039999998989515007,0.0004299999854993075,0.00046999999904073775,0.0033499998971819878,0.17015999555587769,0.17015999555587769,0.17015999555587769,0.0556931695366003,0.183569997549057,0.0
IntProdPortal/2020_IFAC_Universe.MapServer,li000341,7.0,0.0002,0.36999571323394775,0.10064999759197235,0.10064999759197235,0.1010499969124794,0.10266999900341034,0.37808001041412354,1.6916999816894531,1.6916999816894531,1.6916999816894531,0.5478243838815012,2.5899698734283447,2.9999999242136255e-05
Coll_Geo_2020/2020_Coll_Geo_Viewer_wBCU.MapServer,morit003,7.0,0.0002,0.6666742563247681,0.21574999392032623,0.21574999392032623,0.557479977607727,0.5620800256729126,0.9660099744796753,1.1250200271606445,1.1250200271606445,1.1250200271606445,0.2772377365729588,4.666719913482666,5.999999848427251e-05
PES_BCU/PES_BCU_Search.MapServer,0123456789abcdef::li000341,6.0,0.00018,0.0004416666633915156,0.0003499999875202775,0.0003499999875202775,0.0003699999942909926,0.00044999999227002263,0.0004799999878741801,0.000539999979082495,0.000539999979082495,0.000539999979082495,6.465721362383133e-05,0.0026499999221414328,0.0
VTD/VotingDistrictsViewer.MapServer,0123456789abcdef::li000341,6.0,0.00018,0.000366666674381122,0.00031999999191612005,0.00031999999191612005,0.00033999999868683517,0.00033999999868683517,0.00041000000783242285,0.0004199999966658652,0.0004199999966658652,0.0004199999966658652,3.7267802262832075e-05,0.002199999988079071,0.0
IntProdPortal/2020_IFAC_Universe.MapServer,0123456789abcdef::li000341,6.0,0.00018,0.0006883332971483469,0.0003600000054575503,0.0003600000054575503,0.0004199999966658652,0.0004299999854993075,0.0004799999878741801,0.001979999942705035,0.001979999942705035,0.001979999942705035,0.0005788614099261286,0.004129999782890081,0.0
IntProdPortal/2020_TEA.MapServer,0123456789abcdef::li000341,6.0,0.00018,0.0009449999779462814,0.00033000000985339284,0.00033000000985339284,0.00039000000106170774,0.0004199999966658652,0.0019399999873712659,0.00215999991632998,0.00215999991632998,0.00215999991632998,0.0007845752297381598,0.005669999867677689,0.0
Coll_Geo_2020/2020_Coll_Geo_Viewer.MapServer,morit003,6.0,0.00018,0.5335900187492371,0.20360000431537628,0.20360000431537628,0.20364999771118164,0.20497000217437744,0.7837299704551697,1.1559300422668457,1.1559300422668457,1.1559300422668457,0.36265095502144196,3.201539993286133,3.9999998989515007e-05
Audit_Data.MapServer,anonymous,5.0,0.00015,0.3239559829235077,0.13583000004291534,0.13583000004291534,0.1381399929523468,0.1686200052499771,0.18062999844551086,0.9965599775314331,0.9965599775314331,0.9965599775314331,0.33674520481288134,1.6197799444198608,1.9999999494757503e-05
BCU_ora.MapServer,anonymous,4.0,0.00012,0.07927750051021576,0.010209999978542328,0.010209999978542328,0.010209999978542328,0.012509999796748161,0.11118999868631363,0.18320000171661377,0.18320000171661377,0.18320000171661377,0.07253708074033675,0.31711000204086304,0.0
Coll_Geo_2020/2020_Coll_Geo_Viewer.MapServer,0123456789abcdef::morit003,3.0,9e-05,0.0009466666961088777,0.0004199999966658652,0.0004199999966658652,0.0004199999966658652,0.0005200000014156103,0.0019000000320374966,0.0019000000320374966,0.0019000000320374966,0.0019000000320374966,0.0006753435496238101,0.002839999971911311,0.0
Coll_Geo_2020/BCU_73_query.MapServer,0123456789abcdef::morit003,3.0,9e-05,0.00040666665881872177,0.00031999999191612005,0.00031999999191612005,0.00031999999191612005,0.0004299999854993075,0.00046999999904073775,0.00046999999904073775,0.00046999999904073775,0.00046999999904073775,6.342099355278472e-05,0.0012199999764561653,0.0
SampleWorldCities.MapServer,anonymous,2.0,6e-05,0.9538600444793701,0.8134199976921082,0.8134199976921082,0.8134199976921082,0.8134199976921082,1.0943000316619873,1.0943000316619873,1.0943000316619873,1.0943000316619873,0.14044001698494274,1.9077200889587402,1.9999999494757503e-05
VTD/VotingDistrictsViewer_156fs.MapServer,anonymous,2.0,6e-05,0.16957999765872955,0.1531199961900711,0.1531199961900711,0.1531199961900711,0.1531199961900711,0.186039999127388,0.186039999127388,0.186039999127388,0.186039999127388,0.016460001468658447,0.3391599953174591,0.0
test/test_arcmap_ref.MapServer,anonymous,2.0,6e-05,0.09307999908924103,0.07423999905586243,0.07423999905586243,0.07423999905586243,0.07423999905586243,0.11191999912261963,0.11191999912261963,0.11191999912261963,0.11191999912261963,0.0188400000333786,0.18615999817848206,0.0
2020_Coll_Geo_Viewer.MapServer,anonymous,2.0,6e-05,0.5151549577713013,0.503849983215332,0.503849983215332,0.503849983215332,0.503849983215332,0.5264599919319153,0.5264599919319153,0.5264599919319153,0.5264599919319153,0.011305004358330909,1.0303099155426025,9.999999747378752e-06
Coll_Geo_2020/BCU_73.MapServer,0123456789abcdef::morit003,2.0,6e-05,0.000590000010561198,0.0005200000014156103,0.0005200000014156103,0.0005200000014156103,0.0005200000014156103,0.0006600000197067857,0.0006600000197067857,0.0006600000197067857,0.0006600000197067857,7.000000914558768e-05,0.001180000021122396,0.0
Coll_Geo_2020/Map.MapServer,0123456789abcdef::morit003,2.0,6e-05,0.0005250000394880772,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005000000237487257,0.0005499999970197678,0.0005499999970197678,0.0005499999970197678,0.0005499999970197678,2.4999986635537995e-05,0.0010500000789761543,0.0
test/Test_ArcGISPro_Ref.MapServer,anonymous,1.0,3e-05,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.1278200000524521,0.0,0.1278200000524521,0.0
AdCan/AdCan_BCU.MapServer,thaile006,1.0,3e-05,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.6294299960136414,0.0,0.6294299960136414,9.999999747378752e-06
AdCan/AdCan_County_Proc.MapServer,reid0003,1.0,3e-05,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,1.376289963722229,0.0,1.376289963722229,1.9999999494757503e-05
bas20gdb_BCU_73_pt_min.MapServer,anonymous,1.0,3e-05,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.11800000071525574,0.0,0.11800000071525574,0.0
Coll_Geo_2020/Map.MapServer,anonymous,1.0,3e-05,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.1320900022983551,0.0,0.1320900022983551,0.0
Hover over each column header for description,,,,,,,,,,,,,,,
